Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
3/23/16,Quinnipiac University,57,Public officials don't care much what people like me think.,US,1451,Phone,Registered,80.31,4.79,1,National,3,4
3/23/16,Quinnipiac University,58,What we need is a leader who is willing to say or do anything to solve America's problems.,US,1451,Phone,Registered,67.33,8.59,1,National,3,4
3/23/16,Quinnipiac University,59,The old way of doing things no longer works and we need radical change.,US,1451,Phone,Registered,83.85,5.04,1,National,3,2
3/23/16,Quinnipiac University,60,"My candidate is leading a movement, not just a campaign.",US,1451,Phone,Registered,69.79,6.01,1,National,3,6
3/23/16,Quinnipiac University,61,America needs a powerful political leader that will save us from the problems we face.,US,1451,Phone,Registered,56.25,9.14,1,National,3,4
3/23/16,Quinnipiac University,62,"Leaders don't worry about what other people say, they follow their own path.",US,1451,Phone,Registered,77.81,5.88,1,National,3,4
6/1/16,Quinnipiac University,1,Who would you like to see win the Democratic nomination for president this year: Hillary Clinton or Bernie Sanders?,US,1561,Phone,Registered,59.16,7.37,1,National,4,6
6/1/16,Quinnipiac University,2,"How would you feel with Hillary Clinton as the Democratic nominee for president: proud, satisfied, dissatisfied or embarrassed?",US,1561,Phone,Registered,33.2,10.86,1,National,4,6
6/1/16,Quinnipiac University,3,"How would you feel with Bernie Sanders as the Democratic nominee for president: proud, satisfied, dissatisfied or embarrassed?",US,1561,Phone,Registered,42.6,9.55,1,National,4,6
6/1/16,Quinnipiac University,4,"How do you feel with Donald Trump as the Republican nominee for president: proud, satisfied, dissatisfied or embarrassed?",US,1561,Phone,Registered,42.6,9.55,1,National,4,6
6/1/16,Quinnipiac University,5,"If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?",US,1561,Phone,Registered,38.43,14.61,1,National,4,6
6/1/16,Quinnipiac University,6,"If the election for President were being held today, and the candidates were Bernie Sanders the Democrat and Donald Trump the Republican, for whom would you vote?",US,1561,Phone,Registered,44.7,13.73,1,National,4,6
6/1/16,Quinnipiac University,7,"If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",US,1561,Phone,Registered,25.23,18.93,1,National,4,6
6/1/16,Quinnipiac University,8,"Compared to past presidential elections, how would you describe your level of enthusiasm about voting in this year's presidential election; are you more enthusiastic than usual, less enthusiastic, or about the same as usual?",US,1561,Phone,Registered,44.04,11.46,1,National,4,6
6/1/16,Quinnipiac University,9,"Is your opinion of Donald Trump favorable, unfavorable or haven't you heard enough about him?",US,1561,Phone,Registered,58.41,9.09,1,National,4,7
6/1/16,Quinnipiac University,10,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,11,"Is your opinion of Hillary Clinton favorable, unfavorable or haven't you heard enough about her?",US,1561,Phone,Registered,47.83,10.56,1,National,4,7
6/1/16,Quinnipiac University,12,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,13,"Is your opinion of Bernie Sanders favorable, unfavorable or haven't you heard enough about him?",US,1561,Phone,Registered,58.41,9.09,1,National,4,7
6/1/16,Quinnipiac University,14,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,15,"Is your opinion of Jill Stein favorable, unfavorable or haven't you heard enough about her?",US,1561,Phone,Registered,63.7,8.35,1,National,4,7
6/1/16,Quinnipiac University,16,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,17,"Is your opinion of Gary Johnson favorable, unfavorable or haven't you heard enough about him?",US,1561,Phone,Registered,58.41,9.09,1,National,4,7
6/1/16,Quinnipiac University,18,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,19,"Is your opinion of Bill Clinton favorable, unfavorable or haven't you heard enough about him?",US,1561,Phone,Registered,58.41,9.09,1,National,4,7
6/1/16,Quinnipiac University,20,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,21,"Is your opinion of Melania Trump favorable, unfavorable or haven't you heard enough about her?",US,1561,Phone,Registered,53.12,9.82,1,National,4,7
6/1/16,Quinnipiac University,22,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,23,"If the candidates are Hillary Clinton and Donald Trump, who do you think will win the presidential election this year?",US,1561,Phone,Registered,55.41,10.5,1,National,4,6
6/1/16,Quinnipiac University,24,"If the candidates are Hillary Clinton and Donald Trump, how likely are you to vote in the Presidential election in November; would you say you will definitely vote, probably vote, possibly not vote, or definitely not vote?",US,1561,Phone,Registered,44.01,11.72,1,National,4,6
6/1/16,Quinnipiac University,25,"Regardless of how you intend to vote, who do you think - would do a better job creating jobs: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,73.78,5.83,1,National,4,7
6/1/16,Quinnipiac University,26,"Regardless of how you intend to vote, who do you think - would do a better job handling immigration issues: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,60.71,7.77,1,National,4,7
6/1/16,Quinnipiac University,27,"Regardless of how you intend to vote, who do you think - would be most effective against ISIS: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,76.46,5.33,1,National,4,7
6/1/16,Quinnipiac University,28,"Regardless of how you intend to vote, who do you think - would do a better job responding to an international crisis: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,60.23,8.09,1,National,4,7
6/1/16,Quinnipiac University,29,"Regardless of how you intend to vote, who - would you trust more to make the right decision about sending American troops to fight overseas: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,69.59,7.15,1,National,4,2
6/1/16,Quinnipiac University,30,"Regardless of how you intend to vote, who - would you trust more to make the right decisions about the use of nuclear weapons: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,71.77,6.73,1,National,4,7
6/1/16,Quinnipiac University,31,"Regardless of how you intend to vote, who do you think - would do a better job getting things done in Washington: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,73.25,6.27,1,National,4,7
6/1/16,Quinnipiac University,32,"Regardless of how you intend to vote, who do you think - is more inspiring: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,72.52,5.5,1,National,4,7
6/1/16,Quinnipiac University,33,"Regardless of how you intend to vote, who do you think - is more honest and trustworthy: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,71.29,5.92,1,National,4,6
6/1/16,Quinnipiac University,34,"Regardless of how you intend to vote, who do you think - is a stronger leader: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,74.02,5.42,1,National,4,7
6/1/16,Quinnipiac University,35,"Regardless of how you intend to vote, who do you think - is better prepared to be President: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,68.77,6.4,1,National,4,7
6/1/16,Quinnipiac University,36,"Regardless of how you intend to vote, who do you think - has higher moral standards: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,69.79,6.01,1,National,4,7
6/1/16,Quinnipiac University,37,"Regardless of how you intend to vote, who do you think - is more intelligent: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,68.07,6.13,1,National,4,7
6/1/16,Quinnipiac University,38,"Regardless of how you intend to vote, who would you - rather watch on TV for the next four years: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,81.86,4.82,1,National,4,7
6/1/16,Quinnipiac University,39,"Regardless of how you intend to vote, who would you - rather invite to your backyard barbecue: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,63.23,7.05,1,National,4,7
6/1/16,Quinnipiac University,40,"Regardless of how you intend to vote, who would you - rather come to your aid during a personal crisis: Hillary Clinton or Donald Trump?",US,1561,Phone,Registered,67.76,6.79,1,National,4,7
6/1/16,Quinnipiac University,41,Do you think Donald Trump's refusal to release his tax returns is a legitimate issue in this year's presidential election or not?,US,1561,Phone,Registered,52.05,11.96,1,National,4,2
6/1/16,Quinnipiac University,42,"Is your opinion of Paul Ryan favorable, unfavorable or haven't you heard enough about him?",US,1561,Phone,Registered,58.41,9.09,1,National,4,7
6/1/16,Quinnipiac University,43,Do you feel that way strongly or somewhat?,US,1561,Phone,Registered,92.97,2.28,1,National,4,2
6/1/16,Quinnipiac University,44,"Is your opinion of the Democratic Party favorable, unfavorable or haven't you heard enough about it?",US,1561,Phone,Registered,45.26,11.17,1,National,4,7
6/1/16,Quinnipiac University,45,"Is your opinion of the Republican Party favorable, unfavorable or haven't you heard enough about it?",US,1561,Phone,Registered,45.26,11.17,1,National,4,7
6/1/16,Quinnipiac University,46,"Is your opinion of the Libertarian Party favorable, unfavorable or haven't you heard enough about it?",US,1561,Phone,Registered,40.29,11.86,1,National,4,7
6/1/16,Quinnipiac University,47,"Is your opinion of the Green Party favorable, unfavorable or haven't you heard enough about it?",US,1561,Phone,Registered,60.19,9.09,1,National,4,7
6/1/16,Quinnipiac University,48,Do you approve or disapprove of the way Barack Obama is handling his job as President?,US,1561,Phone,Registered,63.7,8.35,1,National,4,4
6/1/16,Quinnipiac University,49,Do you approve or disapprove of the way the Republicans in Congress are handling their job?,US,1561,Phone,Registered,58.41,9.09,1,National,4,4
6/1/16,Quinnipiac University,50,Do you approve or disapprove of the way the Democrats in Congress are handling their job?,US,1561,Phone,Registered,63.7,8.35,1,National,4,4
6/1/16,Quinnipiac University,51,"In general, how satisfied are you with the way things are going in the nation today; are you very satisfied, somewhat satisfied, somewhat dissatisfied, or very dissatisfied?",US,1561,Phone,Registered,49,9.78,1,National,4,4
6/1/16,Quinnipiac University,52,"Would you describe the state of the nation's economy these days as excellent, good, not so good, or poor?",US,1561,Phone,Registered,80.79,6.96,1,National,4,2
6/1/16,Quinnipiac University,53,"Do you think the nation's economy is getting better, getting worse, or staying about the same?",US,1561,Phone,Registered,75.12,7,1,National,4,2
6/1/16,Quinnipiac University,54,Would you say that you are better off or worse off financially than you were a year ago?,US,1561,Phone,Registered,85.16,5.85,1,National,4,2
